-210, -210, -90, -87
-210, -210, -86, -84
-210, -210, -91, -87
-210, -210, -86, -83
-210, -210, -90, -87
-210, -210, -91, -87
-210, -210, -86, -84
-210, -210, -91, -87
-210, -210, -86, -83
-210, -210, -91, -87
-210, -210, -87, -84
-210, -210, -86, -83
-210, -210, -90, -87
-210, -210, -87, -83
-210, -210, -90, -87
-210, -210, -87, -83
-210, -210, -86, -84
200, 200, -91, -87
200, 200, -48, -45
200, 200, 14, 15
200, 200, 47, 45
200, 200, 67, 64
200, 200, 76, 74
200, 200, 79, 74
200, 200, 85, 80
200, 200, 83, 78
200, 200, 88, 81
200, 200, 85, 80
200, 200, 86, 79
200, 200, 90, 83
200, 200, 86, 80
200, 200, 90, 83
200, 200, 87, 81
200, 200, 86, 80
200, 200, 91, 84
200, 200, 86, 80
200, 200, 91, 84
200, 200, 87, 81
200, 200, 90, 85
200, 200, 87, 81
200, 200, 86, 81
200, 200, 91, 84
200, 200, 86, 82
200, 200, 91, 84
200, 200, 86, 81
200, 200, 87, 81
200, 200, 91, 84
200, 200, 86, 81
200, 200, 91, 84
200, 200, 86, 80
200, 200, 91, 85
200, 200, 90, 84
200, 200, 87, 81
200, 200, 90, 84
200, 200, 87, 81
200, 200, 90, 85
200, 200, 87, 81
-200, -200, 87, 81
-200, -200, 48, 43
-200, -200, -14, -16
-200, -200, -47, -49
-200, -200, -62, -63
-200, -200, -71, -71
-200, -200, -79, -78
-200, -200, -78, -77
-200, -200, -84, -82
-200, -200, -80, -78
-200, -200, -85, -82
-200, -200, -86, -83
-200, -200, -81, -79
-200, -200, -85, -83
-200, -200, -82, -79
-200, -200, -85, -84
-200, -200, -82, -79
-200, -200, -82, -80
-200, -200, -85, -83
-200, -200, -82, -80
-200, -200, -86, -83
-200, -200, -82, -80
-200, -200, -82, -80
-200, -200, -85, -83
-200, -200, -82, -80
-200, -200, -85, -83
-200, -200, -82, -80
-200, -200, -85, -83
-200, -200, -82, -80
-200, -200, -82, -80
-200, -200, -86, -83
-200, -200, -82, -81
-200, -200, -86, -83
-200, -200, -82, -81
-200, -200, -83, -80
-200, -200, -85, -83
-200, -200, -83, -80
-200, -200, -86, -84
-200, -200, -82, -80
-200, -200, -86, -84
190, 190, -86, -83
190, 190, -46, -43
190, 190, 13, 14
190, 190, 44, 44
190, 190, 63, 61
190, 190, 69, 66
190, 190, 74, 71
190, 190, 81, 76
190, 190, 79, 75
190, 190, 84, 79
190, 190, 81, 77
190, 190, 81, 76
190, 190, 85, 80
190, 190, 82, 77
190, 190, 85, 81
190, 190, 81, 77
190, 190, 85, 81
190, 190, 85, 80
190, 190, 82, 77
190, 190, 85, 81
190, 190, 82, 77
190, 190, 85, 81
190, 190, 82, 77
190, 190, 82, 78
190, 190, 85, 81
190, 190, 82, 77
190, 190, 86, 81
190, 190, 82, 78
190, 190, 81, 77
190, 190, 86, 81
190, 190, 82, 78
190, 190, 85, 81
190, 190, 82, 78
190, 190, 86, 81
190, 190, 82, 78
190, 190, 82, 78
190, 190, 86, 81
190, 190, 83, 78
190, 190, 85, 81
190, 190, 83, 78
-190, -190, 82, 78
-190, -190, 46, 41
-190, -190, -14, -17
-190, -190, -45, -48
-190, -190, -59, -60
-190, -190, -71, -71
-190, -190, -75, -75
-190, -190, -75, -75
-190, -190, -79, -78
-190, -190, -77, -77
-190, -190, -81, -79
-190, -190, -78, -77
-190, -190, -78, -77
-190, -190, -82, -79
-190, -190, -79, -77
-190, -190, -82, -80
-190, -190, -79, -77
-190, -190, -79, -77
-190, -190, -82, -80
-190, -190, -79, -77
-190, -190, -82, -80
-190, -190, -79, -77
-190, -190, -83, -80
-190, -190, -82, -81
-190, -190, -79, -77
-190, -190, -83, -80
-190, -190, -79, -77
-190, -190, -83, -80
-190, -190, -79, -77
-190, -190, -80, -77
-190, -190, -82, -81
-190, -190, -80, -77
-190, -190, -83, -80
-190, -190, -79, -77
-190, -190, -80, -77
-190, -190, -83, -81
-190, -190, -79, -77
-190, -190, -83, -80
-190, -190, -79, -77
-190, -190, -83, -81
180, 180, -80, -77
180, 180, -44, -42
180, 180, 11, 13
180, 180, 41, 40
180, 180, 59, 58
180, 180, 65, 63
180, 180, 70, 68
180, 180, 76, 72
180, 180, 75, 71
180, 180, 79, 75
180, 180, 78, 73
180, 180, 80, 76
180, 180, 81, 76
180, 180, 78, 74
180, 180, 81, 76
180, 180, 78, 74
180, 180, 81, 76
180, 180, 79, 74
180, 180, 78, 74
180, 180, 82, 77
180, 180, 79, 75
180, 180, 82, 77
180, 180, 78, 74
180, 180, 79, 74
180, 180, 82, 77
180, 180, 79, 74
180, 180, 81, 77
180, 180, 79, 74
180, 180, 82, 77
180, 180, 82, 77
180, 180, 79, 75
180, 180, 82, 77
180, 180, 79, 74
180, 180, 82, 77
180, 180, 78, 74
180, 180, 80, 74
180, 180, 81, 77
180, 180, 79, 74
180, 180, 83, 77
180, 180, 79, 74
-180, -180, 79, 74
-180, -180, 44, 40
-180, -180, -13, -16
-180, -180, -43, -44
-180, -180, -56, -57
-180, -180, -66, -67
-180, -180, -69, -69
-180, -180, -71, -71
-180, -180, -76, -75
-180, -180, -73, -73
-180, -180, -77, -76
-180, -180, -74, -73
-180, -180, -75, -73
-180, -180, -78, -77
-180, -180, -75, -73
-180, -180, -79, -77
-180, -180, -75, -73
-180, -180, -79, -77
-180, -180, -78, -77
-180, -180, -76, -73
-180, -180, -79, -77
-180, -180, -75, -74
-180, -180, -78, -77
-180, -180, -76, -74
-180, -180, -75, -73
-180, -180, -79, -77
-180, -180, -75, -74
-180, -180, -79, -77
-180, -180, -76, -74
-180, -180, -75, -74
-180, -180, -79, -76
-180, -180, -75, -74
-180, -180, -79, -77
-180, -180, -75, -74
-180, -180, -79, -77
-180, -180, -79, -76
-180, -180, -75, -74
-180, -180, -79, -77
-180, -180, -76, -74
-180, -180, -78, -77
170, 170, -76, -73
170, 170, -42, -40
170, 170, 12, 13
170, 170, 39, 39
170, 170, 56, 55
170, 170, 62, 60
170, 170, 66, 63
170, 170, 72, 69
170, 170, 70, 68
170, 170, 75, 71
170, 170, 72, 69
170, 170, 76, 72
170, 170, 73, 69
170, 170, 73, 70
170, 170, 77, 72
170, 170, 74, 70
170, 170, 77, 72
170, 170, 75, 70
170, 170, 74, 70
170, 170, 78, 72
170, 170, 74, 70
170, 170, 78, 73
170, 170, 75, 70
170, 170, 77, 72
170, 170, 78, 73
170, 170, 75, 70
170, 170, 78, 73
170, 170, 74, 70
170, 170, 78, 72
170, 170, 75, 70
170, 170, 74, 71
170, 170, 78, 73
170, 170, 75, 69
170, 170, 78, 74
170, 170, 74, 69
170, 170, 75, 71
170, 170, 78, 72
170, 170, 75, 71
170, 170, 77, 73
170, 170, 75, 70
-170, -170, 78, 73
-170, -170, 41, 37
-170, -170, -13, -15
-170, -170, -41, -43
-170, -170, -53, -54
-170, -170, -63, -63
-170, -170, -65, -66
-170, -170, -68, -67
-170, -170, -72, -71
-170, -170, -70, -70
-170, -170, -73, -73
-170, -170, -71, -70
-170, -170, -71, -71
-170, -170, -74, -73
-170, -170, -71, -71
-170, -170, -75, -74
-170, -170, -72, -71
-170, -170, -74, -74
-170, -170, -72, -71
-170, -170, -72, -71
-170, -170, -75, -74
-170, -170, -72, -71
-170, -170, -75, -74
-170, -170, -72, -70
-170, -170, -72, -71
-170, -170, -75, -74
-170, -170, -71, -71
-170, -170, -75, -73
-170, -170, -72, -71
-170, -170, -75, -74
-170, -170, -75, -74
-170, -170, -72, -70
-170, -170, -75, -74
-170, -170, -72, -71
-170, -170, -75, -73
-170, -170, -72, -71
-170, -170, -72, -71
-170, -170, -75, -73
-170, -170, -72, -71
-170, -170, -75, -73
160, 160, -72, -71
160, 160, -40, -38
160, 160, 11, 12
160, 160, 37, 36
160, 160, 53, 52
160, 160, 58, 57
160, 160, 65, 63
160, 160, 67, 65
160, 160, 67, 63
160, 160, 70, 67
160, 160, 68, 66
160, 160, 72, 68
160, 160, 69, 66
160, 160, 69, 66
160, 160, 72, 69
160, 160, 69, 67
160, 160, 72, 69
160, 160, 70, 67
160, 160, 69, 66
160, 160, 72, 70
160, 160, 70, 67
160, 160, 72, 69
160, 160, 70, 67
160, 160, 72, 69
160, 160, 70, 67
160, 160, 69, 66
160, 160, 73, 70
160, 160, 69, 67
160, 160, 73, 69
160, 160, 69, 67
160, 160, 70, 66
160, 160, 73, 70
160, 160, 69, 67
160, 160, 73, 69
160, 160, 69, 67
160, 160, 73, 69
160, 160, 73, 69
160, 160, 69, 67
160, 160, 73, 69
160, 160, 70, 66
-160, -160, 72, 70
-160, -160, 38, 35
-160, -160, -12, -13
-160, -160, -38, -39
-160, -160, -50, -51
-160, -160, -59, -60
-160, -160, -61, -61
-160, -160, -63, -63
-160, -160, -68, -68
-160, -160, -66, -65
-160, -160, -69, -69
-160, -160, -67, -67
-160, -160, -70, -70
-160, -160, -70, -70
-160, -160, -67, -68
-160, -160, -71, -70
-160, -160, -68, -68
-160, -160, -71, -71
-160, -160, -68, -68
-160, -160, -69, -67
-160, -160, -71, -71
-160, -160, -69, -68
-160, -160, -72, -71
-160, -160, -68, -68
-160, -160, -69, -67
-160, -160, -71, -71
-160, -160, -69, -68
-160, -160, -72, -71
-160, -160, -68, -68
-160, -160, -72, -71
-160, -160, -68, -68
-160, -160, -69, -67
-160, -160, -72, -71
-160, -160, -68, -68
-160, -160, -72, -71
-160, -160, -69, -67
-160, -160, -68, -68
-160, -160, -72, -71
-160, -160, -68, -68
-160, -160, -72, -70
150, 150, -69, -68
150, 150, -38, -37
150, 150, 11, 11
150, 150, 35, 33
150, 150, 49, 49
150, 150, 55, 53
150, 150, 60, 58
150, 150, 61, 59
150, 150, 62, 60
150, 150, 66, 64
150, 150, 64, 60
150, 150, 66, 65
150, 150, 65, 61
150, 150, 64, 62
150, 150, 68, 64
150, 150, 65, 62
150, 150, 67, 65
150, 150, 65, 62
150, 150, 68, 65
150, 150, 68, 65
150, 150, 65, 62
150, 150, 68, 65
150, 150, 65, 62
150, 150, 68, 65
150, 150, 66, 63
150, 150, 65, 62
150, 150, 68, 66
150, 150, 65, 62
150, 150, 68, 65
150, 150, 66, 62
150, 150, 65, 63
150, 150, 68, 64
150, 150, 65, 63
150, 150, 68, 65
150, 150, 65, 62
150, 150, 68, 65
150, 150, 66, 63
150, 150, 65, 62
150, 150, 68, 65
150, 150, 66, 62
-150, -150, 68, 65
-150, -150, 35, 33
-150, -150, -10, -13
-150, -150, -34, -37
-150, -150, -47, -47
-150, -150, -55, -56
-150, -150, -57, -58
-150, -150, -61, -62
-150, -150, -64, -64
-150, -150, -61, -61
-150, -150, -65, -66
-150, -150, -63, -62
-150, -150, -65, -66
-150, -150, -64, -63
-150, -150, -63, -64
-150, -150, -66, -66
-150, -150, -63, -63
-150, -150, -66, -66
-150, -150, -64, -64
-150, -150, -63, -63
-150, -150, -66, -67
-150, -150, -64, -64
-150, -150, -66, -66
-150, -150, -63, -64
-150, -150, -67, -66
-150, -150, -66, -67
-150, -150, -64, -64
-150, -150, -67, -66
-150, -150, -64, -64
-150, -150, -67, -67
-150, -150, -64, -64
-150, -150, -64, -64
-150, -150, -67, -66
-150, -150, -64, -64
-150, -150, -67, -67
-150, -150, -64, -64
-150, -150, -64, -64
-150, -150, -67, -67
-150, -150, -64, -64
-150, -150, -67, -67
140, 140, -64, -64
140, 140, -36, -35
140, 140, 10, 9
140, 140, 32, 32
140, 140, 45, 44
140, 140, 50, 50
140, 140, 57, 55
140, 140, 56, 55
140, 140, 57, 56
140, 140, 61, 59
140, 140, 59, 57
140, 140, 62, 61
140, 140, 60, 58
140, 140, 62, 61
140, 140, 63, 61
140, 140, 60, 58
140, 140, 63, 61
140, 140, 60, 59
140, 140, 63, 62
140, 140, 60, 59
140, 140, 61, 59
140, 140, 63, 61
140, 140, 61, 59
140, 140, 63, 61
140, 140, 61, 59
140, 140, 61, 59
140, 140, 63, 62
140, 140, 61, 58
140, 140, 64, 62
140, 140, 60, 59
140, 140, 64, 61
140, 140, 63, 62
140, 140, 61, 59
140, 140, 63, 61
140, 140, 61, 59
140, 140, 63, 62
140, 140, 61, 59
140, 140, 61, 59
140, 140, 63, 62
140, 140, 61, 59
-140, -140, 63, 61
-140, -140, 33, 31
-140, -140, -10, -11
-140, -140, -33, -33
-140, -140, -43, -44
-140, -140, -52, -52
-140, -140, -53, -54
-140, -140, -57, -57
-140, -140, -57, -57
-140, -140, -57, -58
-140, -140, -60, -60
-140, -140, -59, -58
-140, -140, -61, -62
-140, -140, -59, -59
-140, -140, -59, -59
-140, -140, -62, -62
-140, -140, -59, -59
-140, -140, -62, -62
-140, -140, -59, -60
-140, -140, -62, -62
-140, -140, -61, -62
-140, -140, -60, -60
-140, -140, -62, -62
-140, -140, -59, -60
-140, -140, -62, -62
-140, -140, -59, -60
-140, -140, -60, -60
-140, -140, -62, -62
-140, -140, -59, -60
-140, -140, -62, -63
-140, -140, -60, -60
-140, -140, -59, -60
-140, -140, -63, -62
-140, -140, -59, -60
-140, -140, -62, -63
-140, -140, -60, -59
-140, -140, -62, -63
-140, -140, -62, -62
-140, -140, -60, -60
-140, -140, -63, -63
130, 130, -59, -60
130, 130, -33, -33
130, 130, 9, 9
130, 130, 30, 30
130, 130, 42, 41
130, 130, 47, 46
130, 130, 52, 51
130, 130, 52, 50
130, 130, 53, 52
130, 130, 56, 56
130, 130, 55, 53
130, 130, 57, 56
130, 130, 55, 54
130, 130, 58, 56
130, 130, 55, 54
130, 130, 56, 55
130, 130, 58, 57
130, 130, 56, 54
130, 130, 59, 57
130, 130, 56, 55
130, 130, 56, 54
130, 130, 58, 57
130, 130, 57, 55
130, 130, 58, 57
130, 130, 57, 54
130, 130, 58, 57
130, 130, 59, 57
130, 130, 56, 55
130, 130, 59, 57
130, 130, 56, 54
130, 130, 59, 58
130, 130, 56, 54
130, 130, 56, 55
130, 130, 59, 57
130, 130, 56, 55
130, 130, 59, 57
130, 130, 56, 55
130, 130, 57, 55
130, 130, 58, 57
130, 130, 57, 55
-130, -130, 58, 57
-130, -130, 30, 28
-130, -130, -11, -12
-130, -130, -32, -33
-130, -130, -41, -41
-130, -130, -48, -48
-130, -130, -50, -50
-130, -130, -53, -53
-130, -130, -52, -53
-130, -130, -53, -53
-130, -130, -56, -56
-130, -130, -54, -55
-130, -130, -57, -57
-130, -130, -55, -54
-130, -130, -54, -55
-130, -130, -57, -57
-130, -130, -55, -56
-130, -130, -57, -57
-130, -130, -55, -55
-130, -130, -57, -58
-130, -130, -55, -56
-130, -130, -55, -55
-130, -130, -58, -58
-130, -130, -55, -55
-130, -130, -57, -58
-130, -130, -55, -56
-130, -130, -55, -55
-130, -130, -58, -58
-130, -130, -55, -56
-130, -130, -57, -58
-130, -130, -55, -55
-130, -130, -58, -59
-130, -130, -57, -57
-130, -130, -55, -56
-130, -130, -58, -58
-130, -130, -55, -56
-130, -130, -57, -58
-130, -130, -55, -55
-130, -130, -56, -56
-130, -130, -57, -58
120, 120, -55, -56
120, 120, -31, -30
120, 120, 8, 8
120, 120, 27, 27
120, 120, 38, 38
120, 120, 43, 42
120, 120, 47, 47
120, 120, 48, 46
120, 120, 51, 50
120, 120, 51, 51
120, 120, 50, 49
120, 120, 53, 51
120, 120, 51, 50
120, 120, 53, 52
120, 120, 51, 50
120, 120, 51, 50
120, 120, 53, 52
120, 120, 52, 50
120, 120, 53, 53
120, 120, 52, 50
120, 120, 51, 51
120, 120, 54, 53
120, 120, 51, 50
120, 120, 54, 53
120, 120, 51, 51
120, 120, 54, 52
120, 120, 52, 51
120, 120, 51, 50
120, 120, 54, 53
120, 120, 52, 51
120, 120, 54, 53
120, 120, 51, 50
120, 120, 52, 51
120, 120, 54, 53
120, 120, 51, 50
120, 120, 54, 53
120, 120, 52, 51
120, 120, 53, 52
120, 120, 54, 53
120, 120, 52, 51
-120, -120, 54, 52
-120, -120, 27, 27
-120, -120, -10, -12
-120, -120, -28, -28
-120, -120, -37, -38
-120, -120, -43, -44
-120, -120, -46, -46
-120, -120, -48, -49
-120, -120, -48, -48
-120, -120, -49, -50
-120, -120, -51, -51
-120, -120, -50, -50
-120, -120, -52, -53
-120, -120, -50, -50
-120, -120, -52, -53
-120, -120, -53, -53
-120, -120, -50, -51
-120, -120, -53, -52
-120, -120, -50, -52
-120, -120, -53, -53
-120, -120, -50, -51
-120, -120, -51, -51
-120, -120, -53, -53
-120, -120, -50, -52
-120, -120, -53, -53
-120, -120, -50, -51
-120, -120, -51, -51
-120, -120, -53, -54
-120, -120, -50, -51
-120, -120, -53, -53
-120, -120, -51, -51
-120, -120, -53, -54
-120, -120, -51, -51
-120, -120, -51, -51
-120, -120, -53, -54
-120, -120, -50, -51
-120, -120, -53, -53
-120, -120, -51, -51
-120, -120, -51, -51
-120, -120, -53, -54
110, 110, -51, -51
110, 110, -28, -28
110, 110, 9, 9
110, 110, 26, 26
110, 110, 36, 35
110, 110, 39, 39
110, 110, 43, 43
110, 110, 44, 43
110, 110, 46, 45
110, 110, 45, 44
110, 110, 45, 45
110, 110, 48, 47
110, 110, 46, 45
110, 110, 48, 48
110, 110, 47, 45
110, 110, 46, 46
110, 110, 49, 48
110, 110, 46, 45
110, 110, 49, 48
110, 110, 46, 47
110, 110, 49, 48
110, 110, 49, 48
110, 110, 46, 46
110, 110, 49, 48
110, 110, 46, 47
110, 110, 49, 48
110, 110, 47, 46
110, 110, 47, 46
110, 110, 49, 48
110, 110, 47, 47
110, 110, 48, 48
110, 110, 47, 46
110, 110, 47, 46
110, 110, 49, 49
110, 110, 47, 46
110, 110, 48, 48
110, 110, 47, 46
110, 110, 49, 48
110, 110, 47, 47
110, 110, 47, 46
-110, -110, 49, 48
-110, -110, 24, 23
-110, -110, -10, -10
-110, -110, -26, -26
-110, -110, -34, -35
-110, -110, -40, -41
-110, -110, -42, -41
-110, -110, -44, -45
-110, -110, -44, -44
-110, -110, -47, -47
-110, -110, -47, -47
-110, -110, -45, -45
-110, -110, -48, -48
-110, -110, -45, -45
-110, -110, -48, -48
-110, -110, -46, -46
-110, -110, -46, -46
-110, -110, -48, -48
-110, -110, -46, -46
-110, -110, -48, -49
-110, -110, -46, -46
-110, -110, -46, -46
-110, -110, -48, -49
-110, -110, -46, -46
-110, -110, -48, -49
-110, -110, -47, -46
-110, -110, -48, -49
-110, -110, -48, -48
-110, -110, -46, -47
-110, -110, -48, -48
-110, -110, -46, -47
-110, -110, -49, -48
-110, -110, -46, -47
-110, -110, -46, -47
-110, -110, -48, -48
-110, -110, -47, -47
-110, -110, -48, -49
-110, -110, -46, -46
-110, -110, -47, -47
-110, -110, -48, -49
100, 100, -47, -46
100, 100, -25, -26
100, 100, 8, 7
100, 100, 23, 23
100, 100, 31, 31
100, 100, 35, 34
100, 100, 39, 38
100, 100, 39, 39
100, 100, 42, 40
100, 100, 40, 40
100, 100, 41, 41
100, 100, 43, 42
100, 100, 42, 40
100, 100, 44, 43
100, 100, 42, 41
100, 100, 43, 43
100, 100, 44, 43
100, 100, 42, 41
100, 100, 44, 43
100, 100, 42, 41
100, 100, 44, 44
100, 100, 43, 41
100, 100, 42, 41
100, 100, 44, 44
100, 100, 43, 41
100, 100, 44, 44
100, 100, 42, 41
100, 100, 43, 42
100, 100, 44, 43
100, 100, 43, 41
100, 100, 44, 44
100, 100, 42, 41
100, 100, 45, 44
100, 100, 44, 43
100, 100, 43, 42
